Participant,Vowel,F1.50,F2.50,F3.50,F1.25,F2.25,F3.25,F1.75,F2.75,F3.75,Gender,Corpus,t1_ph,t2_ph,fname,dur_ph,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
p112,a,475.52532246104715,1480.6790874527169,2439.728096714265,463.79129252164125,1493.0396211752882,2622.9744719610503,474.8235167478891,1450.6338738676038,2437.2209625198348,Male,CBAS,295.51,295.56,textgrids/cbas/p112.TextGrid,0.05000000000001137,295.26,295.62,nuestras,False,False,rf,s
p112,u,369.0373702927085,1010.1096306226393,2186.9014485530333,346.76496418064596,1215.3175261481047,3380.282248712189,352.0731760102042,807.8641709657825,2332.691509076615,Male,CBAS,295.62,295.67,textgrids/cbas/p112.TextGrid,0.05000000000001137,295.62,296.57,ubicaciones,True,False,s,b
p112,i,353.06487776380266,2363.335312428355,3275.818542996851,362.8130449628798,2148.4009949339015,2726.096262625505,323.0797002253451,2256.634331030103,3210.9816084655235,Male,CBAS,295.75,295.8,textgrids/cbas/p112.TextGrid,0.05000000000001137,295.62,296.57,ubicaciones,False,False,b,k
p112,a,507.1721964927103,1530.2173588103037,2611.163059484883,458.830356947418,1583.6005816227148,2626.244503593106,483.9837347798397,1493.1567762527295,2352.403896926552,Male,CBAS,295.87,295.94,textgrids/cbas/p112.TextGrid,0.06999999999999318,295.62,296.57,ubicaciones,False,False,k,T
p112,o,413.3078267619546,804.4864231280791,2103.8871996594394,431.9585032844996,1028.3126864790738,1818.1981349417133,423.807161372496,866.0298663113725,2118.2969093337697,Male,CBAS,296.07,296.15,textgrids/cbas/p112.TextGrid,0.07999999999998408,295.62,296.57,ubicaciones,False,False,j,n
p112,e,418.08353701259847,939.3019338313004,2065.3281398022878,416.54277568586883,892.7501555354485,2014.769039288084,404.6255863850686,797.3101134520717,1944.6646215060339,Male,CBAS,296.23,296.33,textgrids/cbas/p112.TextGrid,0.0999999999999659,295.62,296.57,ubicaciones,False,False,n,s
p112,a,588.8117707104675,1238.4879613456785,2427.513321612249,568.0901045197952,1175.6679671120994,2422.7057818145904,507.5609573564548,1380.17967011336,2319.4251600850816,Male,CBAS,297.552,297.612,textgrids/cbas/p112.TextGrid,0.060000000000002274,297.452,298.052,vaquera,False,False,b,k
p112,e,413.214134904669,2043.0127120431814,2428.699870375769,387.2959791289932,2044.968680461635,2496.53189253766,429.8972424311119,1913.9904466352746,2430.823765026193,Male,CBAS,297.722,297.842,textgrids/cbas/p112.TextGrid,0.12000000000000455,297.452,298.052,vaquera,False,False,k,rf
p112,a,715.2194459626694,1358.1567439912394,2640.338330947623,522.2575830958342,1346.6713016614403,1548.2602618728165,532.9126537934703,1446.0561296340552,2887.774771027041,Male,CBAS,297.902,298.052,textgrids/cbas/p112.TextGrid,0.1500000000000341,297.452,298.052,vaquera,False,True,rf,sp
p119,a,767.5377014011914,1261.204023179765,2735.5526924798805,741.5581212669041,1287.4530595815836,2679.2423192538017,765.8385068837657,1257.6362753678611,2707.5879049363502,Male,CBAS,1.296,1.436,textgrids/cbas/p119.TextGrid,0.1399999999999999,1.146,1.736,bajo,False,False,b,x
p119,o,505.25707054715696,1749.551732923346,2556.93358018555,480.6153143161865,931.4225297632485,2600.548640594791,961.9969242974761,2291.545889281851,2947.9713406365245,Male,CBAS,1.546,1.736,textgrids/cbas/p119.TextGrid,0.18999999999999995,1.146,1.736,bajo,False,True,x,sp
p119,o,584.7788579867616,1026.4633069486392,2698.5408968219017,554.4136553401609,1137.7266122590745,2615.966638414916,563.8890404459802,1011.2429147023213,2710.2027588335127,Male,CBAS,3.173,3.263,textgrids/cbas/p119.TextGrid,0.08999999999999986,3.083,3.553,zombi,False,False,T,m
p119,i,491.075706588515,2145.704798920232,2436.1620931313746,453.73537899016816,2031.3742847464807,2469.905525731639,692.2394604321512,1678.5480051397394,2392.337979214847,Male,CBAS,3.373,3.553,textgrids/cbas/p119.TextGrid,0.17999999999999972,3.083,3.553,zombi,False,True,b,sp
p119,i,479.86360310487845,1975.623181935926,2406.7065599115217,472.16413525835037,1901.648096931405,2501.3553183891604,461.516558806773,2041.7440519761087,2378.3302944138,Male,CBAS,4.982,5.052,textgrids/cbas/p119.TextGrid,0.0699999999999994,4.652,5.362,básico,False,False,s,k
p119,o,565.6211876006463,1126.9189212129158,2351.071785886398,524.1333229592393,1055.9951070897102,2327.3746641493003,966.2129144975024,1802.0935863827106,3026.08991400203,Male,CBAS,5.142,5.362,textgrids/cbas/p119.TextGrid,0.21999999999999975,4.652,5.362,básico,False,True,k,sp
p119,i,559.8816756537207,2536.4983470272573,3333.8051888747073,608.1381109230273,2584.1305524024456,3692.673913107509,534.187448778407,2499.00880634986,3600.926162780068,Male,CBAS,6.572,6.632,textgrids/cbas/p119.TextGrid,0.05999999999999961,6.322,6.972,límite,False,False,m,t
p119,e,610.6218748625223,1913.172955724287,2651.36607339459,520.0596360716142,1824.4056804910592,2593.752696007947,905.8725942461324,1985.0414009927927,2881.211718005534,Male,CBAS,6.742,6.972,textgrids/cbas/p119.TextGrid,0.23000000000000043,6.322,6.972,límite,False,True,t,sp
p119,a,651.6952219465496,1504.4779726111428,2423.478042225869,636.2839791359695,1384.9059312168304,2412.162461039432,608.8504093295675,1611.1335359785364,2316.2148920919194,Male,CBAS,9.123,9.183,textgrids/cbas/p119.TextGrid,0.0600000000000005,9.013,9.793,bacterias,False,False,b,k
p119,e,540.6010197791603,1842.490797449659,2585.127063175149,503.4505464042194,1821.4555040420728,2541.449600454068,542.4315780499076,1862.9746868812085,2566.2905862969305,Male,CBAS,9.313,9.383,textgrids/cbas/p119.TextGrid,0.06999999999999851,9.013,9.793,bacterias,False,False,t,rf
p119,a,571.6430084644596,1671.3081909701543,2604.7252254648115,569.0159775085756,1756.1120774942115,2624.0868679722994,565.7187187829306,1686.0333234975196,2576.720040515652,Male,CBAS,9.533,9.603,textgrids/cbas/p119.TextGrid,0.07000000000000028,9.013,9.793,bacterias,False,False,j,s
p119,o,453.1951494501747,922.4659029014152,2542.5894428127467,436.0391766599158,905.5054239206823,2520.3159788272096,470.4085919829483,988.4510350383424,2524.9011281839066,Male,CBAS,11.215,11.335,textgrids/cbas/p119.TextGrid,0.120000000000001,10.965,11.455,árbol,False,False,b,l
p119,e,570.3093659087735,1832.605990310721,2656.1586823302036,573.5313117947793,1819.5482664620667,2602.413620801917,558.7256720148747,1658.0144767193633,2693.102774274138,Male,CBAS,12.479,12.639,textgrids/cbas/p119.TextGrid,0.16000000000000014,12.369,12.839,vez,False,False,b,s
p119,a,712.976590859893,1497.8274997395615,2625.1309988066137,709.8886975303324,1472.6151418708725,2559.613688309877,661.9265644269128,1577.9283208410782,2619.4567972152395,Male,CBAS,13.931,13.991,textgrids/cbas/p119.TextGrid,0.0600000000000005,13.851,14.061,las,False,False,l,s
p119,a,689.4149789990863,1520.0696151447517,2631.188636137775,621.4883673089564,1442.0702920158478,2625.7211056339315,730.8860210858948,1542.9583307128134,2808.51452640867,Male,CBAS,14.061,14.131,textgrids/cbas/p119.TextGrid,0.07000000000000028,14.061,14.721,amigas,True,False,s,m
p119,i,588.8525320251089,2224.9406994016995,2750.9508515215584,628.432932712979,2211.049717386745,2667.7077481383553,580.3191193220554,2215.918241490737,2601.818347117505,Male,CBAS,14.191,14.281,textgrids/cbas/p119.TextGrid,0.08999999999999986,14.061,14.721,amigas,False,False,m,G
p119,a,687.2301771334495,1693.144659642916,2536.604135275577,649.2336070950986,1540.5259954147336,2323.6277585110943,632.4076265508959,1629.9274807569575,2584.5851604431505,Male,CBAS,14.351,14.491,textgrids/cbas/p119.TextGrid,0.1399999999999988,14.061,14.721,amigas,False,False,G,s
p119,a,730.2697992039709,1420.0477631886615,2537.7815140351518,668.6337724219546,1323.6238614168844,2497.503026155781,734.0783540449539,1473.192149789095,2583.154153378043,Male,CBAS,15.634,15.704,textgrids/cbas/p119.TextGrid,0.07000000000000028,15.504,16.064,valor,False,False,b,l
p119,o,571.4701879743458,1160.4122504786594,2523.0665223641213,570.9414496667854,1194.6107036827173,2497.385625046865,577.1660857656867,1170.766635704778,2524.161940552479,Male,CBAS,15.804,15.924,textgrids/cbas/p119.TextGrid,0.11999999999999922,15.504,16.064,valor,False,False,l,rf
p119,a,771.412780927816,1454.5185778684852,2726.270740171365,903.7986697529564,1520.871013376487,2843.400963084223,747.8542485504228,1428.9526361523624,2592.97680396292,Male,CBAS,17.059,17.189,textgrids/cbas/p119.TextGrid,0.129999999999999,17.059,17.809,arbusto,True,False,sp,rf
p119,u,384.9472738719375,808.651859453784,2493.0024751772394,411.1478780227186,810.4585996843671,2508.12154486011,403.24029273709067,947.5431852482517,2465.70159947172,Male,CBAS,17.329,17.449,textgrids/cbas/p119.TextGrid,0.120000000000001,17.059,17.809,arbusto,False,False,b,s
p119,o,836.3438878332473,2050.381295286993,3379.6835557105755,532.1965751175126,1148.113669992919,2584.074860700064,976.7458722080651,2293.427574840578,3167.244663256861,Male,CBAS,17.619,17.809,textgrids/cbas/p119.TextGrid,0.19000000000000128,17.059,17.809,arbusto,False,True,t,sp
p119,a,770.5368318033525,1551.8708900131628,2737.862699813043,697.7864746140493,1521.8032143797586,2672.1102299148783,779.6356167055425,1533.3636271743273,2805.346345740468,Male,CBAS,18.901,18.961,textgrids/cbas/p119.TextGrid,0.05999999999999872,18.771,19.461,zanahoria,False,False,s,n
p119,a,489.44393498146036,807.6400075676809,1363.1209129860213,784.7451555253773,1452.4368220382446,2833.888594819502,675.6690696042546,1099.31754173557,1916.93799973512,Male,CBAS,19.041,19.111,textgrids/cbas/p119.TextGrid,0.07000000000000028,18.771,19.461,zanahoria,False,False,n,o
p119,o,657.7369465876443,1035.5087410842605,2885.9308238579088,624.6117735873138,1003.2696237276593,2731.848606066524,643.5164719497877,1100.0265080033541,1730.9530850965446,Male,CBAS,19.111,19.181,textgrids/cbas/p119.TextGrid,0.07000000000000028,18.771,19.461,zanahoria,False,False,a,rf
p119,a,798.4289369098149,1697.5721565531912,2800.2620860472625,682.5547454379938,1829.5806469474421,2598.5767312802645,899.9929008667469,1757.9018168739497,3004.8665452109403,Male,CBAS,19.301,19.461,textgrids/cbas/p119.TextGrid,0.16000000000000014,18.771,19.461,zanahoria,False,True,j,sp
p119,i,517.3371718376139,2049.4197161863667,2601.040130715642,499.55699295938234,2044.098855435185,2528.334704861853,522.7787276819713,2248.114224435651,2562.3841661985,Male,CBAS,20.54,20.62,textgrids/cbas/p119.TextGrid,0.08000000000000185,20.46,20.95,libro,False,False,l,b
p119,o,364.68146822007833,935.789577078814,2225.0000121991548,562.9891242879954,994.63809696915,2320.362988411329,920.8359939447736,2018.216095887348,2935.2090189973987,Male,CBAS,20.8,20.95,textgrids/cbas/p119.TextGrid,0.14999999999999858,20.46,20.95,libro,False,True,rf,sp
p119,a,752.4437438972136,1313.9605098882348,2497.497565568829,654.7586999829738,1034.634536583286,2524.076671178212,720.4805846812785,1389.2197187403774,2564.801844462623,Male,CBAS,22.285,22.345,textgrids/cbas/p119.TextGrid,0.05999999999999872,22.175,22.935,valuación,False,False,b,l
p119,a,574.6078183283395,1292.1402280004813,2440.6354512857683,582.2024293599366,1226.3562300493495,2380.8535753431947,544.7261705199337,1822.734391193984,2506.5174873718106,Male,CBAS,22.455,22.525,textgrids/cbas/p119.TextGrid,0.07000000000000028,22.175,22.935,valuación,False,False,w,T
p119,a,637.9873324193109,1525.4524031686428,2279.9652844883385,570.8449043468539,1570.6627327959125,2187.323093707628,691.7565323131737,1476.588199838275,2259.859972856199,Male,CBAS,24.147,24.237,textgrids/cbas/p119.TextGrid,0.08999999999999986,24.077,24.457,cajas,False,False,k,x
p119,a,740.7500966082172,1377.618362600224,2515.745409678695,764.5443164244944,1475.0726188899796,2449.4571747957125,700.9319566193002,1494.4322111207518,2552.30881071642,Male,CBAS,24.297,24.357,textgrids/cbas/p119.TextGrid,0.05999999999999872,24.077,24.457,cajas,False,False,x,s
p119,a,771.2870342598873,1491.7056984638045,2730.8893847362438,770.3372300069452,1515.7494652158698,2674.423434045377,776.8759090381744,1402.8287454666145,2779.6358305349986,Male,CBAS,24.457,24.507,textgrids/cbas/p119.TextGrid,0.05000000000000071,24.457,25.087,amarillas,True,False,s,m
p119,a,720.8983079296373,1387.9582444082212,2868.268235815451,702.957558653716,1270.2262160647415,3124.1077678185475,702.6765162098594,1484.6567466986978,2665.214554211717,Male,CBAS,24.587,24.637,textgrids/cbas/p119.TextGrid,0.05000000000000071,24.457,25.087,amarillas,False,False,m,rf
p119,i,453.38667998410483,2025.6470889222549,2464.393375470799,469.4503920285827,1912.6931457577068,2531.592271170909,466.6915563287472,2091.6159605625453,2503.4527179499437,Male,CBAS,24.667,24.757,textgrids/cbas/p119.TextGrid,0.08999999999999986,24.457,25.087,amarillas,False,False,rf,L
p119,a,576.4364944974324,1752.0636889321454,2485.4076321206685,524.9868462797243,1883.0612113059335,2389.2053749477373,587.362415684772,1699.636390083391,2466.5888186452107,Male,CBAS,24.787,24.877,textgrids/cbas/p119.TextGrid,0.08999999999999986,24.457,25.087,amarillas,False,False,L,s
p119,a,744.9921823431163,1347.5880087423313,2611.650165212381,756.8086629214891,1354.879609616434,2600.114054944161,705.5195769540692,1267.1000456105824,2566.968083213585,Male,CBAS,28.804,28.874,textgrids/cbas/p119.TextGrid,0.07000000000000028,28.674,29.614,barometro,False,False,b,rf
p119,o,539.7394857701793,1151.3059674291087,2274.6616014268384,523.7036614866005,1124.9214077266472,1966.43049341914,576.8107749251768,1053.9715759408714,1896.190022206185,Male,CBAS,28.924,28.984,textgrids/cbas/p119.TextGrid,0.060000000000002274,28.674,29.614,barometro,False,False,rf,m
p119,e,665.9475326037258,1734.0008249947225,2624.941579475935,698.4761465899862,1731.6318507973633,2635.4565927948283,610.9896426573322,1690.9290263008465,2658.4221514324336,Male,CBAS,29.084,29.174,textgrids/cbas/p119.TextGrid,0.08999999999999986,28.674,29.614,barometro,False,False,m,t
p119,o,240.87787153092415,968.1522262363569,2212.0483791321135,522.046116304286,1105.8839096443787,2018.0394636697367,932.1537443494733,2161.302354568564,3222.9022245627175,Male,CBAS,29.454,29.614,textgrids/cbas/p119.TextGrid,0.16000000000000014,28.674,29.614,barometro,False,True,rf,sp
p119,a,686.8648201923892,1629.2441374676096,2403.293692120667,656.7023675025388,1586.2945896487158,2372.150266439165,714.6045203137123,1658.2419649892206,2475.782530799133,Male,CBAS,31.358,31.408,textgrids/cbas/p119.TextGrid,0.05000000000000071,31.258,31.848,carbono,False,False,k,rf
p119,o,585.7361525613145,899.9416535213602,2363.802343946641,571.8182819846933,909.8077371692614,2489.822804806956,560.8763257422277,980.5144572832588,2151.957825312136,Male,CBAS,31.558,31.648,textgrids/cbas/p119.TextGrid,0.08999999999999986,31.258,31.848,carbono,False,False,b,n
p119,o,197.7587942359485,1010.3177972256748,2118.05440457591,631.519780808118,1134.404875365762,2723.975099606312,1005.1017537120224,2135.928023862492,3104.568175111457,Male,CBAS,31.708,31.848,textgrids/cbas/p119.TextGrid,0.14000000000000057,31.258,31.848,carbono,False,True,n,sp
p119,e,542.7496589808108,1692.5522682565781,2504.7655227403893,503.6172119729689,1673.363669030667,2514.337860612302,569.0065670152843,1713.0223036945215,2464.5545485775783,Male,CBAS,37.896,37.976,textgrids/cbas/p119.TextGrid,0.0799999999999983,37.736,38.296,cero,False,False,s,rf
p119,o,922.5209780433613,1382.9579940921121,2099.8002033720927,449.7956342797438,1198.18503316235,2657.782704988173,919.0563219892732,1880.032282751232,3084.124344976841,Male,CBAS,38.046,38.296,textgrids/cbas/p119.TextGrid,0.25,37.736,38.296,cero,False,True,rf,sp
p119,i,419.2258032963784,2178.0505764886257,2406.022704293694,440.4584061293876,2194.6936130680037,2272.3394251697932,339.37540177100584,2146.3962112784343,2473.746480178746,Male,CBAS,39.523,39.613,textgrids/cbas/p119.TextGrid,0.0899999999999963,39.433,40.083,pisco,False,False,p,s
p119,o,926.4565592904092,1791.971296349217,2740.472395410764,476.22967336497595,994.870976363162,2557.9657827067567,898.0068688983783,1895.9254414601044,3008.684280033111,Male,CBAS,39.823,40.083,textgrids/cbas/p119.TextGrid,0.259999999999998,39.433,40.083,pisco,False,True,k,sp
p119,i,456.92525840948787,2103.7084042163237,2404.6578564496936,458.666015271354,2065.320121397732,2367.94331972618,452.88249341882135,2153.4920857517955,2377.8834920617333,Male,CBAS,41.253,41.323,textgrids/cbas/p119.TextGrid,0.07000000000000028,40.983,41.643,lógica,False,False,x,k
p119,a,795.4985968697329,1552.989402493687,2578.679797132053,661.3053817983986,1532.7981115041061,2525.2314324677764,1011.4359667567708,1778.3456644930186,2927.3493060332953,Male,CBAS,41.413,41.643,textgrids/cbas/p119.TextGrid,0.23000000000000398,40.983,41.643,lógica,False,True,k,sp
p119,u,473.95773632161803,1006.9558763615642,2428.349694506493,453.57040973522146,916.572881934191,2473.109610419711,496.18685681340247,1109.482535243701,2513.057283333086,Male,CBAS,44.117,44.197,textgrids/cbas/p119.TextGrid,0.0800000000000054,44.067,44.947,pulverizar,False,False,p,l
p119,e,525.5538020916225,1659.5606847460144,2441.846882524264,531.8801358485711,1558.0166309818853,2433.455961439196,522.8095979783951,1715.47572494743,2421.537576363783,Male,CBAS,44.357,44.397,textgrids/cbas/p119.TextGrid,0.03999999999999915,44.067,44.947,pulverizar,False,False,b,rf
p119,i,454.8102951141468,2163.46061415059,2658.1064675025805,438.6558972511052,2176.710301687588,2492.7118680915773,417.6781360101394,2080.0120539651957,2289.683074312079,Male,CBAS,44.447,44.557,textgrids/cbas/p119.TextGrid,0.10999999999999943,44.067,44.947,pulverizar,False,False,rf,T
p119,a,695.059066421662,1430.4109884850095,2624.0890950334588,621.9493807182303,1491.9454034437101,2675.712880171437,700.3430545181761,1518.8245397753321,2553.8999347723043,Male,CBAS,44.667,44.827,textgrids/cbas/p119.TextGrid,0.1599999999999966,44.067,44.947,pulverizar,False,False,T,rf
